report_date,lead_id,name,zip,orders
1/6/2021,0R501Q5N,Nonna in Cocina,1220,126
1/6/2021,0RRPOP11,Fulin Running Sushi,9500,513
1/6/2021,3030Q1,Nemati's Pizza,6020,566
1/6/2021,337N3,MM Pizza,5020,378
1/6/2021,O5RP33N1,Levata del Sole,4400,332
1/6/2021,51Q70R3,Han Asia Wok,1180,649
1/6/2021,5N0OO03,My Schnitzel,1060,86
1/6/2021,5RQ003N,Sheng Long,1170,264
1/6/2021,N00QOPO,Wok Walk,1060,22
1/6/2021,OOP0R1N1,Kenko Bowls & Sushirritos,1070,703
1/6/2021,OOROONN1,Vienoschank,1040,0
1/6/2021,N0N0QQ7,Pizza Mann Nightline,1230,276
1/6/2021,QROP5PO,Nirvana - The Indian Restaurant,1010,0
1/6/2021,R11N731,Per Tutti,6060,476
1/6/2021,NN731OQ,Hütteldorfer Burger,1140,332
1/6/2021,PRQRN11,Indien Village ToGo,1010,0
1/6/2021,Q0QNQPO,Pizzeria Livorno,4082,346
1/6/2021,Q117115,Pizzeria Roma Wien,1030,822
1/6/2021,O01PNNP,Mozart Pizza,5020,270
1/6/2021,O03OR031,Guad und Schoaf,3400,434
1/6/2021,0O3P375N,Speisen ohne Grenzen,1010,0
1/6/2021,OQR7OP01,Istanbul Kebap,5020,173
1/6/2021,N531175,Gyros Hellas,1160,389
1/6/2021,O31N05N1,Pizza e amore,1160,44
1/6/2021,O3QR5031,Al Walima,1170,22
1/6/2021,O3QR5301,Ristorante Pizzeria Rafaello,1140,0
1/6/2021,O3R353R,Mami's Schnitzel,2232,22
1/6/2021,01R350N1,Yoko Running Sushi,9020,481
1/6/2021,N1R1N0R,Karimo,2440,22
1/6/2021,00O31P5N,Pizzeria Palmera,5700,237
1/6/2021,00ON30N1,Cihan Kebap Pizza Schnitzel Burger,1150,389
1/6/2021,NP77005,China Restaurant Ye,1210,876
1/6/2021,QQNQ7QO,Pho Charli Nguyen - Hanoi Imbiss,2700,562
1/6/2021,OROPQ17,Cafe Restaurant Pizzeria P 202,6404,281
1/6/2021,P03PRN1,König Kebap,6850,324
1/6/2021,P70PN,Wokji Hetzendorf,1120,919
1/6/2021,PN11RQ,Asiatisches Restaurant Yun,1220,357
1/6/2021,NPON53Q,Ava Pizza & Kebap,8820,324
1/6/2021,NPPOQR7,L'Osteria,1080,1026
1/6/2021,NQONNQ7,Pizzeria Al Cavallino,2261,22
1/6/2021,NQP7QO7,Pizza Solo,4020,229
1/6/2021,NR0N30Q,NORDSEE,6020,44
1/6/2021,50Q111N,Pizza Fresh & Tasty,1020,108
1/6/2021,0QOPOP11,Restaurant Yudale,1020,0
1/6/2021,0R0NQR11,Pizzeria da Nicola,6850,592
1/6/2021,0R535P11,Long Du Restaurant,1050,768
1/6/2021,30P003,Trattoria Pizzeria all Italiana,1030,263
1/6/2021,31OR3P1,San Marino - Mitterdorf,8662,44
1/6/2021,3555O0N,China Restaurant Kim San,4020,595
1/6/2021,35Q0N,Yammy & Wok,1030,579
1/6/2021,3NR0O,Pizza Mann,4040,44
1/6/2021,3ONQ151,Pizzeria Agli Amici Ristorante,9020,76
1/6/2021,ON7QR0N1,Asia Restaurant Bamboo,6020,298
1/6/2021,ONP17031,Griechisches Restaurant - Sparta,2540,519
1/6/2021,O5R75RP,Apadana,1050,184
1/6/2021,O710535N,Pizzeria De La Ybbser,3370,624
1/6/2021,O7O0PPN1,La Dea Pizzeria Trattoria,6330,585
1/6/2021,5R103P3,Soya,2345,447
1/6/2021,O3RRRNR,Via Toledo Enopizzeria,1080,1395
1/6/2021,O57P5111,McDonald's®,6020,205
1/6/2021,O517Q5N1,Pizzeria Emir,4063,357
1/6/2021,O53Q5NR,Atak's Imbiss,6060,324
1/6/2021,ON0PR501,Pizza Jones Holzofen,3021,508
1/6/2021,O530Q35N,City Food-Syrisches Restaurant,9020,132
1/6/2021,ON1777Q,La Marina,4800,276
1/6/2021,N07070Q,Restaurant Fudoi,1050,44
1/6/2021,OQ373101,Die 3 Etagen,4020,0
1/6/2021,OQ37O031,Don Matli,1120,855
1/6/2021,N7QPR3O,Pizzeria Alfonso,2304,22
1/6/2021,NNPN057,Rhodos,1140,895
1/6/2021,NNPN1PQ,La Cantina,5400,421
1/6/2021,Q177QOO,Don Camillo,8010,665
1/6/2021,OQQQN55N,dean & david Wels,4600,1092
1/6/2021,N5P1QQP,Zhany,1040,0
1/6/2021,O1R15R01,Memory Restaurant,6020,579
1/6/2021,N31PQOR,Pizza Profi,8051,1487
1/6/2021,O3O07RN1,Bello Cio,3202,158
1/6/2021,05OO3P11,Mongole BBQ,4040,1697
1/6/2021,07Q01P11,Ala Bora,1170,22
1/6/2021,0N135511,Ganesha Indian Restaurant,8010,210
1/6/2021,0N3N3R11,Wiki Wiki Poke Margaretenstraße,1040,579
1/6/2021,NO53R1R,Baomi Vietnam Bistro,1090,0
1/6/2021,O1311NN1,Eat me too,1050,237
1/6/2021,00QOP55N,Hani Express,3100,0
1/6/2021,QOQ3PPO,Neuwirt,6020,160
1/6/2021,QORN7QO,Miznon,1010,158
1/6/2021,Q711P3O,Kekko Sushi Bar,1190,566
1/6/2021,QN5533O,Mais China Restaurant,3400,724
1/6/2021,QN7NNQO,Pizzeria Victoria,1150,22
1/6/2021,0PQ1NQ11,Saay Rung Thai Food,2500,316
1/6/2021,0QNRQ55N,Comal,1080,44
1/6/2021,0ROO0P5N,Marmaris Pizza & Kebap,5280,631
1/6/2021,3R77PO,Schabanack,8600,342
1/6/2021,50N507N,Ting Ting,6850,1526
1/6/2021,35NRRN,La Valletta,1160,631
1/6/2021,35PQRN,Happy Buddha,1150,44
1/6/2021,55PPRQ3,Romantico,1180,658
1/6/2021,5O77103,King Food,4400,908
1/6/2021,7333N,Mamma Mia,6020,0
1/6/2021,ONN733N1,Hidden - Kitchen,6060,710
1/6/2021,O5RQ7NNN,Bio Kitchen International,1030,44
1/6/2021,O70OP3N1,Taha Kebap & Pizza,1230,0
1/6/2021,O771555N,Pizzeria Morino,3652,210
1/6/2021,O7N0R17,Hollywood Pizza Service,1230,579
1/6/2021,OPQ0N1N1,Pizzeria Riviera,4222,434
1/6/2021,O5705111,Toto's Good Italian Food,1010,149
1/6/2021,ON3PPN31,Willach Indische Gerichte,3161,197
1/6/2021,ON3QRPR1,Ezgi Kebap Restaurant,1080,0
1/6/2021,ON5N71N1,Cafe Restaurant Pianino,1110,79
1/6/2021,N0N3P5R,Mia Cucina Ristorante,1070,132
1/6/2021,N1NN1RO,Da Capo 1,7201,355
1/6/2021,N7R3R5O,Pizzeria Ancora,1150,197
1/6/2021,Q10110O,Restaurant Soya,1060,592
1/6/2021,Q17001O,Gościnna Chata,4020,0
1/6/2021,O017QP01,Æ Cigköfteci - Vegan,1020,487
1/6/2021,053Q7N11,Jaipur,6020,80
1/6/2021,057O5711,Deniz Pizza Kebap Dürüm,4030,303
1/6/2021,OQQR335N,My Pizza - hot & fresh,4040,303
1/6/2021,OR5NN701,Dots im Brunnerhof,1190,79
1/6/2021,OR7037N1,Pizzeria Rialto Wien,1140,92
1/6/2021,0NR05P11,Toscanelli,1100,79
1/6/2021,N5N30QO,Pizzeria Amici,9020,197
1/6/2021,O153P7R1,Medak Creperia,5020,1039
1/6/2021,O3Q7N3R,WICHERS Restaurant,1030,513
1/6/2021,N301NOR,Angy's Café,1110,0
1/6/2021,N31P1O7,Zu den 3 goldenen Kugeln,8020,539
1/6/2021,0N0O7R11,Pumpui,1030,434
1/6/2021,015QPQ11,Cigkoftem Fünfhaus,1150,487
1/6/2021,O07R3QQ,Colala,1020,553
1/6/2021,O10OP111,Venezia,8020,0
1/6/2021,QQR07PO,Gasthaus Vici,1150,92
1/6/2021,ORP1O3R,China Man,1100,22
1/6/2021,ORRRR7R1,Jo's Bistro,1110,487
1/6/2021,NPO315R,McDonald's®,1100,158
1/6/2021,NR3NQ1N,Pizza David,4810,316
1/6/2021,0RQ310N1,China Schüssel,1150,1013
1/6/2021,30Q07R,Pizza & Burger,4053,342
1/6/2021,3RRQR1,Pizzeria Piccolo,1220,92
1/6/2021,0Q35P131,Saray Sofrasi,2700,44
1/6/2021,35Q5P,La Mare,1100,500
1/6/2021,3OOPR1,Pizzeria Perla,1110,210
1/6/2021,OO31ONP,Do Eat,1080,368
1/6/2021,53N0503,Bella Casa Linz,4040,237
1/6/2021,57PP55N,Pizza Palazzo,6600,145
1/6/2021,5QNP7PN,Zlatni pek Imbiss,1160,237
1/6/2021,5QPO1ON,Kungfu,4020,645
1/6/2021,5R750O3,Miss Asia,1170,0
1/6/2021,N0031Q7,Bauernbräu,1060,526
1/6/2021,OP3N03N1,Restaurant Pizzeria La Famiglia,6170,592
1/6/2021,OPNO0701,"Arena - Kebap, Pizza, Burger",8041,697
1/6/2021,O507555N,Oreno Ramen,1080,264
1/6/2021,O57QPN7,McDonald's®,8010,697
1/6/2021,O7Q731N1,Nam Nam,1060,395
1/6/2021,OPR17Q01,Schnitzel Hetzendorf,1120,118
1/6/2021,OQ53PN11,Burgerista,1200,605
1/6/2021,NN3PO37,Best Pizzeria Grillhaus,8570,158
1/6/2021,NN7O17O,Der Schildbacherhof,8230,22
1/6/2021,NNPQP57,Nam Bistro,8010,210
1/6/2021,PRRRO11,Don Pasquale,4820,158
1/6/2021,Q1O33OO,L'Enoteca dei Ciclopi,8010,0
1/6/2021,O031OPN1,Restaurant La Done,8042,44
1/6/2021,0OP0R311,La Mare,1220,1802
1/6/2021,0P50NR11,Lakhis Food Truck-The Rollin Indian,5020,0
1/6/2021,0PN5NN31,Ochigana,6900,1079
1/6/2021,N5OP75O,Taki Nudeln,2700,566
1/6/2021,N5R7N7O,Pizzeria Deniz,8250,22
1/6/2021,O1555031,Austro,4040,1039
1/6/2021,O15O1N01,Chef's Berliner Gemüse Kebap,1070,0
1/6/2021,O1P1ONN1,Sushi & More,1050,22
1/6/2021,O33R0101,Kook,1160,22
1/6/2021,O3577031,Asia Spezialitäten Restaurant,2522,750
1/6/2021,O37P5101,Timeless,5020,0
1/6/2021,N35Q705,Dino' s Essbar,5020,395
1/6/2021,NO5RRNQ,Sommerein Pizza,2453,618
1/6/2021,O0PNQ7N1,Kabul Pizza & Kebap & Burger,4030,115
1/6/2021,007N3N31,Mo Burger & Pizza,1170,579
1/6/2021,QO35OR3,Pia Pizza Kebap,2522,421
1/6/2021,QPR5PN3,China-Restaurant Judenburg,8750,658
1/6/2021,ORORR7N1,Schneller Pizza und Burger,1050,145
1/6/2021,ORP173N1,Asparagos,8010,0
1/6/2021,Q7PN7QO,Gasthaus Tisis,6800,1250
1/6/2021,0PO0P311,Enjoy Eat Wörgl,6300,92
1/6/2021,0PPNQR11,Turkuaz,9020,22
1/6/2021,30R0501,Pizza Boys,5020,421
1/6/2021,3P5571,China-Garten Restaurant,4030,645
1/6/2021,OO05N55N,nuba - bar with kitchen,4020,183
1/6/2021,O5QQ0131,Jimmys Burger,4020,527
1/6/2021,O5RPR0N1,Santa Maria,1080,22
1/6/2021,O707R0N1,Pizza & Pasta Giovani,3040,210
1/6/2021,5N5307N,Pizzeria Ramazotti,1150,69
1/6/2021,5NONRRN,Pizza Bella,9020,460
1/6/2021,O577N701,Schnitzel Madam,1050,0
1/6/2021,O7QNQ35N,Pizzeria Gorgonzola,4040,22
1/6/2021,O7RPO501,La Bella Vita,1040,500
1/6/2021,ON371P01,Pani Bär,1200,316
1/6/2021,N07PNQ5,Funworld,6971,0
1/6/2021,OQ330PN1,Cigkoftem,1110,237
1/6/2021,OQ3QR7N1,Masala,6020,421
1/6/2021,OQ7OQ011,Plain Vienna,1090,237
1/6/2021,Q1755PO,Miss Kebap,6353,44
1/6/2021,NN037OR,Pizza Acasa Italy,5020,605
1/6/2021,O01NRO5N,Schanzinger,1220,1302
1/6/2021,ORO3335N,Pizza Time,4230,355
1/6/2021,03RQNR11,L'idea Al Teatro,1060,368
1/6/2021,0OQ3P0N1,Pizza Haus,1100,158
1/6/2021,O3P5RRR,Jiminy's Pizzamacherei,6068,460
1/6/2021,N51N30Q,NORDSEE,6020,0
1/6/2021,N757P7Q,Moserhofstub'n im Wirtshaus zum Ganster,8010,44
1/6/2021,O17R5ON1,dean & david,5020,1881
1/6/2021,05P010N1,Gasthaus Römerstuben,3424,382
1/6/2021,05R57511,Atik's Grill,6450,22
1/6/2021,0711P55N,I Vecchi Amici,1090,126
1/6/2021,NNQNN7O,Kostes Coffeshop & Restaurant,8036,171
1/6/2021,O10Q3NR,Food Factory,6500,250
1/6/2021,PO37511,Al Contadino,2435,460
1/6/2021,PO5RRN1,Shebeen,1070,0
1/6/2021,QO1N1OO,China Restaurant Goldener Fisch,8010,631
1/6/2021,QPPRO5O,Mr. Schnitzel & Burger,1150,2189
1/6/2021,Q3R01,China Restaurant Mond,8053,566
1/6/2021,Q7PNPN5,La Passione,1180,917
1/6/2021,3Q10Q1,Happy Wok,6020,237
1/6/2021,0QQNP711,Troja Kebab & Pizza,5020,0
1/6/2021,3730O1,Pizza Line Next by Chano,1210,158
1/6/2021,3NQRRN,China Haus,8043,286
1/6/2021,3NR07R,Napoli Pizzeria,8570,184
1/6/2021,ONNQQ0R,Monza Restaurant,1230,0
1/6/2021,ONQ103N1,Ali's Kebap & Pizza,2000,0
1/6/2021,ONRP0RN1,A1,4020,0
1/6/2021,ONRR3N7,Road Diner Innsbruck,6020,1000
1/6/2021,OO0QOP01,Europa Kebab,8020,0
1/6/2021,57QOO3N,Taj Mahal,4020,460
1/6/2021,5NQON7N,Casa D'oro,1210,184
1/6/2021,5R5N3R3,Shifu/Asiatische Crossover-Küche,6020,658
1/6/2021,N003Q05,Pizza Alex,4407,132
1/6/2021,N01RO3Q,Bella Casa,3800,22
1/6/2021,N03NOPO,Trattoria da Pippo,5020,0
1/6/2021,O7N1OPN1,Eisenstein.Haus,2721,0
1/6/2021,OO3R5NR,Pizza & Kebap Giovanni,3390,671
1/6/2021,O50OQ7Q,Cafe Hegelhof,1010,0
1/6/2021,O5711N01,Mom's Diner,1170,0
1/6/2021,O5P557R1,First Class Pizzeria,2435,22
1/6/2021,O7OQ3001,Gasthaus Holzhütte,1120,171
1/6/2021,O7PNPQN1,Hühnerparadies 1200,1200,0
1/6/2021,OQO15O01,Oio Poké,1070,1171
1/6/2021,N7R7PRQ,Pizzeria Verona,1140,550
1/6/2021,NN3R1OR,Pizza Mega 2,2340,250
1/6/2021,PR35ON1,Pizza Mir,4020,763
1/6/2021,O0573O5N,Sowi Bistro,6020,44
1/6/2021,0351P0N1,Treff Kebap,1230,79
1/6/2021,03ON7P11,La Olivia,1090,0
1/6/2021,050NR311,City Kebap,9500,171
1/6/2021,OQPR5031,Davenna,6771,645
1/6/2021,OR001R01,Miyama,1110,671
1/6/2021,OR757301,Choco's Corner,1160,0
1/6/2021,ORO00ON1,Babida Restaurant,1010,0
1/6/2021,0NRR0R5N,PizzaNorma,2320,855
1/6/2021,0OQNQ311,Burrito Casa,1210,92
1/6/2021,O1Q5RRR,Santa Lucia,1030,592
1/6/2021,O3050111,Hidden Kitchen Park,1030,0
1/6/2021,O3ORPP01,Noodle King,1020,1368
1/6/2021,N1QP505,Burek Drina,1100,329
1/6/2021,N3PQ1OR,Lucky Star,1110,447
1/6/2021,05O5QR11,Prik Thai- Thai Street Food &Cooking Classes,8010,434
1/6/2021,NNQ70NR,dean & david,8041,184
1/6/2021,NO51O05,Kent Restaurant,1200,1224
1/6/2021,001QQ511,Wirzhaus zur ewigen Ruh,4020,344
1/6/2021,O0N3177,Easy Asia,8020,684
1/6/2021,O11PRRN1,FalaFilo Restaurant,6020,539
1/6/2021,POOR511,Pizzeria & Eissalon di Mare,2120,447
1/6/2021,Q55PRQO,Furtner's Burger & Schnitzel,1190,92
1/6/2021,QN37QN3,Hoang Long Vietnamese Cuisine,1090,69
1/6/2021,NPP05O7,Waltendorfer Kebab-Pizza,8010,421
1/6/2021,NQNN0Q5,Bambus -Asiatische Küche,9413,289
1/6/2021,NQOPR1R,Health Kitchen 1010,1010,0
1/6/2021,NR31NN5,Burger King,1150,303
1/6/2021,NR37NRO,Balkan Taste,4060,487
1/6/2021,NR51NNR,Sin Hua China Restaurant,2340,1039
1/6/2021,0R75PO11,Rosa Bowls,1070,0
1/6/2021,3773O,Pizza Mann,1180,776
1/6/2021,3N1QR1,China Restaurant Heimat,1200,553
1/6/2021,3O703R1,Asia Food,1110,22
1/6/2021,O7007Q01,Lentos Restaurant,4020,80
1/6/2021,O7501031,Salz & Pfeffer,8020,934
1/6/2021,O7NN1101,Front Food,4020,974
1/6/2021,5ONQ503,Schnitzel Landmann,1160,210
1/6/2021,N001Q37,BURGER KING ®,5020,1079
1/6/2021,ON7RO7N1,Tacoland,1180,160
1/6/2021,OOP71131,Blue Night,2225,382
1/6/2021,OP5PN1N1,SU Vegetarisches Restaurant,9020,0
1/6/2021,OPPRNN7,John Pizza,1060,69
1/6/2021,O50P0501,Locanta,4614,1105
1/6/2021,O7P5R17,LIU ASIA Restaurant & Bar,8010,458
1/6/2021,OQNQP5N1,Abi Kebap,1100,289
1/6/2021,N7O51QR,Restaurant Zanos,4210,132
1/6/2021,Q11PN,Cara Mia,1220,303
1/6/2021,NRNQQ37,Kebap Werk,8501,368
1/6/2021,NRNRR7O,Mai Thai Imbiss,7000,22
1/6/2021,O00RRO5N,Isos Döner,1200,0
1/6/2021,0O3O0Q11,Chin Chin Asia Specials,8010,1158
1/6/2021,N3R555O,Ossis Spezialitäten,5020,132
1/6/2021,0355PP11,Restaurant Poseidon,3100,342
1/6/2021,N1P7P05,Mevlana Etli Ekmek & Kebap,1100,1026
1/6/2021,N35N5RO,Quick Pizza Melk,3390,276
1/6/2021,00503P5N,Casa Ivo,4600,395
1/6/2021,0171NR5N,König Kebab & Pizza,1030,44
1/6/2021,NOPPQ3O,Pizzeria Werk,2351,553
1/6/2021,NP070QO,Pamir,1120,0
1/6/2021,NP50R77,Koinonia Plus,1080,69
1/6/2021,O11PQR01,Mercato Pizzeria,4030,197
1/6/2021,QPP00O3,Toscana,6143,513
1/6/2021,PO75RQ,Pizza & Pasta Grazie,2401,66
1/6/2021,Q513N1O,Landia,1070,151
1/6/2021,Q750RPO,Hot Burger Box,4481,1263
1/6/2021,QN71N3O,Heindl's Schmarren & Palatschinkenkuchl,1010,0
1/6/2021,NQ011QO,9b Cafe Restaurant,6020,500
1/6/2021,NQNRQN5,Burger King,4020,355
1/6/2021,0R1R3131,Ja Mas - Der Grieche,3500,224
1/6/2021,0R3PP55N,Giovane- Cucina Italiana,4421,500
1/6/2021,ONNQO001,Taste of India,1030,921
1/6/2021,ONOOR301,Di Tacchino,1160,447
1/6/2021,ONRO0701,Saro's Garage Burger Bar,8700,684
1/6/2021,OO03OQ01,Tasty Burger & Schnitzelhaus,2431,500
1/6/2021,O70QR7R1,San Marco,1150,303
1/6/2021,O7173131,Has Döner,1120,0
1/6/2021,5N73P73,Pizza Memory,6426,22
1/6/2021,5Q7P103,Koko,8020,408
1/6/2021,5R31PR3,McDonald's®,1100,513
1/6/2021,735N1,Asia-Wok Royal,8020,671
1/6/2021,N007OPN,Rama Indian Restaurant,6020,1355
1/6/2021,OOQ35N31,Fuzuki,1180,118
1/6/2021,OORP5701,Meidlinger Deewan,1120,0
1/6/2021,OP1O117,Come Wok,1170,487
1/6/2021,OPP3QNNN,Pizzeria Aladdin,1230,1302
1/6/2021,O50Q7N5N,Asiagourmet,1220,92
1/6/2021,O555P17,Jia Restaurant,1070,22
1/6/2021,OP0377N1,Lava Pizza - Grill und Burger,4020,368
1/6/2021,OPO337N1,Opernschnitzel,1040,0
1/6/2021,OPPR0101,Tasty Asia,1160,411
1/6/2021,O5OR7Q5,Pizzeria La Spiga,1080,264
1/6/2021,OOR1Q031,Pizza Planet,2540,324
1/6/2021,OP33R7R1,Pizzeria Little Eataly,9020,119
1/6/2021,OP3Q3Q01,Krazy Kitchen,1030,584
1/6/2021,O537RQR,Gasthaus zur Traube,8053,0
1/6/2021,O5NONR01,Tasty-Burger,1020,80
1/6/2021,O5P717N1,Dolce Vita Graz,8020,1524
1/6/2021,O7P7N1N1,Mr. Nam,1100,183
1/6/2021,ON130QN1,Efos Pizza-Kebap,4070,130
1/6/2021,ON35R7N1,Allianz Bäckerei,4040,0
1/6/2021,N0NQ357,Riccardo - Kaffee - Pizzeria,8160,0
1/6/2021,N1751O7,Die Bausatz Lokale,8010,0
1/6/2021,OQ00R0N1,Er Ay Kebab Pizza Hause,2630,158
1/6/2021,OQ03N301,Qingo Asia Imbiss,6020,710
1/6/2021,OQ13735N,Pizzahaus,2540,618
1/6/2021,QRQ310O,KIMI,1170,1487
1/6/2021,R75R531,Loving Hut,1100,79
1/6/2021,RO33N,Il Giardino,6700,447
1/6/2021,NN0QR3R,Mumbai Cuisine,8010,0
1/6/2021,NN17N37,Sen Kebap und Pizza Laden,2630,118
1/6/2021,NRORR15,Palas Restaurant,4053,92
1/6/2021,O0031P01,Venezzia,3390,250
1/6/2021,O05Q31N1,7Days Pizza,1030,197
1/6/2021,ORNQN101,Pauli Stube,5020,126
1/6/2021,ORNRRQ01,Denis Cafe & Restaurant,1160,0
1/6/2021,O1RPP001,Pizzeria Di Carni,1100,158
1/6/2021,O3PON131,Tamara,1100,66
1/6/2021,N3RP7Q7,Pizzeria Milano,3321,22
1/6/2021,N577Q37,Gösser Stüberl,8010,539
1/6/2021,N5NOR7O,Happy Energy,6020,0
1/6/2021,N353017,Pizzeria zum Mafiosi,4020,145
1/6/2021,01RN5511,Liebhaberei Linz,4020,631
1/6/2021,NO7050R,Berks,6840,421
1/6/2021,07Q73P11,Il Gusto Knittelfeld,8720,210
1/6/2021,005RQ75N,Salettl,3002,44
1/6/2021,0131QR11,Fresh One Pot Kitchen,1010,0
1/6/2021,O0RPO7N1,Pizza & Kebap Haus Hausmening,3363,171
1/6/2021,P701NN,Asia Garten,1180,105
1/6/2021,Q70NN1O,Wok & More,1010,250
1/6/2021,NQ3ORR7,Happy Family,3100,895
1/6/2021,3RQ571,Pizza Milano Linz,4020,421
1/6/2021,0QPQP131,Pizzeria Maria,6020,92
1/6/2021,35NROO,Il Dottore,6020,763
1/6/2021,ONNR155N,Wrap Factory,2700,69
1/6/2021,ONNR7501,Ristorante Il Padrino,8501,329
1/6/2021,51P1PPN,Castello Kink-Snacks,6330,592
1/6/2021,5NR7103,Ristorante Pizzeria Magno,5020,0
1/6/2021,5ON07R3,Happy Asia Salzburg,5020,882
1/6/2021,7QQ01,Arbaillo,1020,421
1/6/2021,N037Q3O,Vapiano,1150,434
1/6/2021,OO77O301,Marco Polo,4020,789
1/6/2021,OOQ15101,Trattoria Domani Salzburg,5020,132
1/6/2021,OP3NOO5N,Aegaeis - Greek Grill,8020,0
1/6/2021,OP77O77,Asia Bistro,1030,0
1/6/2021,ON57N301,Lord of S,1010,0
1/6/2021,ON5ORN5N,China Restaurant Tai Yang,4030,1447
1/6/2021,OO5Q5N11,Pizzanista,3251,378
1/6/2021,OONN5031,Asia Restaurant Jin,1170,0
1/6/2021,OONR0R5,Venezia,3435,108
1/6/2021,OOR55PN1,Blunzenstricker,1160,259
1/6/2021,OP101,Da Luigi,1090,355
1/6/2021,OP17OQR,Mr. Chen,7011,757
1/6/2021,OPN0N301,Pizza Zeit,1200,0
1/6/2021,O5373O5N,Cafe Konditorei Törtchen,6020,0
1/6/2021,O5OONO5N,Kebap Store,1050,313
1/6/2021,ONNRRN11,Ferdls Restaurant,8054,237
1/6/2021,ONOP5N31,Genusseck Trumau,2521,172
1/6/2021,O5QPR001,Draxler Geflügel,8020,66
1/6/2021,O700P031,Wilding im Hof - FETT ESSEN,8010,713
1/6/2021,O71QRR01,Ünlü Kebap,1110,0
1/6/2021,O737PN7,McDonald's®,9020,66
1/6/2021,O753QN5N,Wok & Roll,4600,984
1/6/2021,O775PN11,Yummy Noodles,6020,270
1/6/2021,OO3QNQ01,Wen's Nudeln,1180,281
1/6/2021,OOO707R1,Tasties,6020,0
1/6/2021,OOOQ01N1,Bella Venezia,2253,513
1/6/2021,OP3P377,Yazu Japanese Cuisine,2500,881
1/6/2021,OPOO0RN1,Bambus To Go,1090,0
1/6/2021,O5N3P031,MyFelix,2603,1124
1/6/2021,OQ000QR1,La Bella,4223,789
1/6/2021,N7RPOPN,Pizzeria Maurizio,6020,921
1/6/2021,Q35NQPO,Pizzeria Lorenzo,3180,132
1/6/2021,O03N1101,Il Teatro,4020,0
1/6/2021,OQPN7NNN,Skadarlija Grill,5020,118
1/6/2021,ORNOPQN1,Alkexpress Graz,8010,553
1/6/2021,0P5Q1511,eleven,8010,0
1/6/2021,N3ROO3Q,Bistro Reichenau,6020,44
1/6/2021,N5NNQRQ,Salieri Pizzeria Trattoria,1010,355
1/6/2021,O37O1QN1,Mian Noodle & Rice,1220,960
1/6/2021,O3R131N1,Michelangelo - Pizza und warme Küche,1210,724
1/6/2021,05PR0511,Plutzer Bräu Wien,1070,382
1/6/2021,NO5O0Q7,Wasabi Restaurant,1210,500
1/6/2021,010NR55N,Trattoria Sole,8010,66
1/6/2021,O0QN5NR,Kenny's,1040,118
1/6/2021,O0RO7RN1,Arian's Restaurant,3433,224
1/6/2021,O0RP1R01,Ristorante Pizzeria La Perla,1160,474
1/6/2021,ORPR71N1,Pizzeria di Parma,1160,816
1/6/2021,QO01773,Xin Chao Vietnamese Cuisine,1060,592
1/6/2021,Q55311O,Umut Kebap House,5020,0
1/6/2021,Q7555P3,San Banditto,1110,750
1/6/2021,3R01QQ1,Casa Frascati,1170,487
1/6/2021,0QR30P5N,BOWL - GRAZ HAUPTPLATZ,8010,197
1/6/2021,0ROQQ511,Wang Fu Asian Food,6020,115
1/6/2021,370O3O,Pizza Side,8020,105
1/6/2021,371O03,Phoenix Restaurant,1180,0
1/6/2021,37P0RN,Casa Alberto,1040,618
1/6/2021,5151PR3,McDonald's®,1150,1750
1/6/2021,5N3O7P3,Euro Fastfood,5640,0
1/6/2021,5P53RQ3,Doy Doy Pizza & Kebap,4600,566
1/6/2021,ON7N17R1,Doar,6850,474
1/6/2021,ONOQ1NN1,Pizzeria Valentino,3100,0
1/6/2021,O731PPN1,Waldschenke,6100,0
1/6/2021,OPN7QPN1,Mevlana Holzofen Restaurant,3107,22
1/6/2021,OPQR03N1,Best Food Grill 6,8010,0
1/6/2021,O51OR301,Pizza Flitzer,1140,132
1/6/2021,N11373O,Restaurant Odysseus auf Santorin,2000,289
1/6/2021,OQ7QP501,Café & Bistro Thomas,5020,0
1/6/2021,OQN7O77,Kartonage Kitchen,1070,316
1/6/2021,O01ON7N1,Döner Mann,5020,493
1/6/2021,OR3QN301,Jay's Haus,6330,1131
1/6/2021,0O5POP11,Eli's,8010,149
1/6/2021,0P0NN75N,Markos Fisch & Grill,4050,197
1/6/2021,O1P031N1,LiLi Restaurant,1090,80
1/6/2021,O1P3155N,Issey Sushi,1170,516
1/6/2021,N5NQQ05,Pasta Pasta,2351,224
1/6/2021,N3Q5057,Restaurant Pizzeria il Giardino,1130,184
1/6/2021,O33P7001,Euro Imbiss,2435,105
1/6/2021,O3ON3131,BURGER KING ®,1110,126
1/6/2021,NO3R1O7,Don Camillo,8075,487
1/6/2021,05R3RP5N,Pho Ever,1220,115
1/6/2021,00Q0RP5N,Ristorante Surace LentiaCity,4040,149
1/6/2021,01305Q5N,Take n' Taste,1230,250
1/6/2021,1333311,Shabu Shabu,1060,210
1/6/2021,ORQ15501,Silver Spoon Pizzeria & Restaurant,5730,289
1/6/2021,NPPRRR7,Restaurant Hendl-Eck,8010,987
1/6/2021,NPQ0137,Linzer Geflügel & Fisch Imbiss,1140,289
1/6/2021,NQ0750Q,Pizzeria Minante,1070,389
1/6/2021,NQQ5ROR,Pizzeria Maria - Das Original,8073,658
